delivery_id,order_id,delivery_status,delivery_time,rider_id
4797,2800,Delivered,23:03:59,29
4798,585,Delivered,21:11:55,28
4799,3269,Delivered,20:39:03,15
4800,3933,Delivered,18:10:37,27
4801,1261,Delivered,19:27:15,25
4802,6206,Delivered,18:56:00,10
4803,311,Delivered,13:11:02,23
4804,7790,Delivered,22:50:06,24
4805,6459,Delivered,17:02:40,22
4806,6207,Delivered,09:54:29,25
4807,5883,Delivered,12:00:29,23
4808,4669,Delivered,19:31:26,18
4809,4299,Delivered,18:31:43,3
4810,3784,Delivered,22:01:55,26
4811,1009,Delivered,09:00:18,3
4812,8355,Delivered,10:47:06,34
4813,2186,Delivered,20:57:43,33
4814,3624,Delivered,18:47:11,9
4815,7040,Delivered,13:24:38,13
4816,4923,Delivered,18:23:54,24
4817,9674,Delivered,12:09:20,26
4818,7951,Delivered,17:21:46,33
4819,6126,Delivered,08:20:56,18
4820,4757,Delivered,17:23:20,30
4821,5075,Delivered,14:13:01,33
4822,91,Delivered,18:18:56,28
4823,5975,Delivered,17:27:43,29
4824,6419,Delivered,18:05:36,28
4825,8641,Delivered,14:34:35,27
4826,8691,Delivered,18:58:38,18
4827,2118,Delivered,22:27:18,29
4828,2938,Delivered,13:10:42,1
4829,6843,Delivered,22:59:45,33
4830,984,Delivered,10:38:59,12
4831,7261,Delivered,11:54:59,17
4832,9986,Delivered,12:33:10,31
4833,2926,Delivered,11:48:32,23
4834,6062,Delivered,10:02:41,11
4835,3215,Delivered,21:17:17,15
4836,6448,Delivered,20:35:46,2
4837,6780,Delivered,20:09:30,23
4838,7039,Delivered,21:10:05,14
4839,5664,Delivered,09:20:10,24
4840,628,Delivered,08:33:41,34
4841,8009,Delivered,22:23:10,28
4842,5126,Delivered,09:34:54,24
4843,4766,Delivered,21:26:51,5
4844,8144,Delivered,20:29:37,7
4845,9595,Delivered,10:54:45,13
4846,1270,Delivered,19:04:44,17
4847,129,Delivered,22:42:23,24
4848,6113,Delivered,23:49:27,4
4849,1712,Delivered,18:57:18,34
4850,7863,Delivered,18:23:03,25
4851,4236,Delivered,20:32:43,20
4852,5193,Delivered,16:41:50,27
4853,2399,Delivered,11:10:16,30
4854,5435,Delivered,17:47:58,20
4855,6058,Delivered,18:42:09,9
4856,9319,Delivered,09:20:48,9
4857,1187,Delivered,21:52:32,19
4858,6014,Delivered,18:14:39,29
4859,9794,Delivered,16:04:27,29
4860,6015,Delivered,17:48:08,24
4861,1978,Delivered,20:46:31,16
4862,9888,Delivered,08:18:02,27
4863,4248,Delivered,11:20:11,2
4864,7673,Delivered,23:58:37,7
4865,916,Delivered,16:06:49,1
4866,1306,Delivered,14:18:18,11
4867,5456,Delivered,22:49:37,4
4868,3050,Delivered,14:26:11,4
4869,9522,Delivered,13:43:48,10
4870,1274,Delivered,13:18:06,13
4871,8056,Delivered,09:13:51,14
4872,2797,Delivered,21:46:35,7
4873,1399,Delivered,20:31:03,13
4874,3359,Delivered,17:06:10,31
4875,184,Delivered,09:00:09,7
4876,6868,Delivered,23:15:37,6
4877,5696,Delivered,16:55:01,29
4878,8836,Delivered,21:05:41,15
4879,9627,Delivered,11:21:55,24
4880,6171,Delivered,16:51:52,3
4881,6988,Delivered,19:39:37,31
4882,4568,Delivered,13:15:06,17
4883,8956,Delivered,14:39:11,18
4884,2657,Delivered,13:44:53,24
4885,8310,Delivered,15:32:01,28
4886,6858,Delivered,18:21:43,16
4887,1962,Delivered,13:41:56,16
4888,6384,Delivered,16:53:38,11
4889,8854,Delivered,16:17:42,14
4890,9974,Delivered,17:23:34,21
4891,1252,Delivered,16:23:30,21
4892,3177,Delivered,20:11:48,4
4893,7761,Delivered,12:52:14,11
4894,5014,Delivered,21:20:41,34
4895,9706,Delivered,18:00:06,33
4896,6540,Delivered,08:20:08,30
4897,3290,Delivered,13:01:51,12
4898,6449,Delivered,16:29:23,33
4899,8727,Delivered,11:50:45,3
4900,7612,Delivered,12:42:11,17
4901,6276,Delivered,13:48:30,32
4902,6888,Delivered,08:01:11,1
4903,1052,Delivered,15:05:59,8
4904,4070,Delivered,15:42:27,3
4905,6023,Delivered,13:55:40,31
4906,5553,Delivered,22:22:45,17
4907,273,Delivered,23:34:52,21
4908,2043,Delivered,12:57:08,16
4909,4764,Delivered,19:49:38,4
4910,8998,Delivered,16:08:43,1
4911,5205,Delivered,15:26:52,29
4912,9510,Delivered,08:12:36,27
4913,1087,Delivered,17:19:38,8
4914,8374,Delivered,08:39:30,19
4915,7733,Delivered,19:33:56,29
4916,7516,Delivered,08:18:13,5
4917,6679,Delivered,18:18:22,25
4918,4323,Delivered,18:10:37,27
4919,6947,Delivered,17:04:43,27
4920,7748,Delivered,20:38:35,30
4921,6773,Delivered,19:58:25,3
4922,5519,Delivered,10:40:08,27
4923,5118,Delivered,14:50:11,20
4924,6180,Delivered,19:46:55,18
4925,4710,Delivered,11:34:59,31
4926,8122,Delivered,16:32:27,1
4927,5970,Delivered,19:54:44,22
4928,6785,Delivered,11:29:15,18
4929,3479,Delivered,19:45:49,29
4930,8415,Delivered,11:59:40,6
4931,3925,Delivered,10:01:53,4
4932,1749,Delivered,17:08:20,21
4933,733,Delivered,19:26:34,34
4934,2554,Delivered,14:05:54,5
4935,5459,Delivered,12:24:22,27
4936,5874,Delivered,22:15:27,21
4937,2663,Delivered,10:40:06,3
4938,9399,Delivered,21:40:36,19
4939,6456,Delivered,10:09:34,8
4940,3114,Delivered,09:01:54,8
4941,3304,Delivered,13:30:59,20
4942,1345,Delivered,09:55:03,6
4943,1691,Delivered,14:01:49,9
4944,7181,Delivered,11:56:57,32
4945,6500,Delivered,11:00:17,2
4946,3309,Delivered,20:00:18,32
4947,1505,Delivered,13:35:55,19
4948,1807,Delivered,08:01:50,19
4949,8470,Delivered,11:14:50,13
4950,5370,Delivered,13:43:41,4
4951,3792,Delivered,23:03:33,27
4952,9521,Delivered,20:08:15,26
4953,7330,Delivered,11:46:38,32
4954,5910,Delivered,16:09:02,27
4955,6826,Delivered,09:18:06,16
4956,7264,Delivered,17:49:31,10
4957,1849,Delivered,08:01:49,2
4958,4513,Delivered,14:51:18,5
4959,2432,Delivered,13:22:45,6
4960,4661,Delivered,23:01:27,21
4961,8886,Delivered,08:18:51,12
4962,5585,Delivered,21:42:59,1
4963,143,Delivered,12:45:20,8
4964,8761,Delivered,17:36:43,31
4965,9212,Delivered,12:44:37,24
4966,5265,Delivered,13:13:01,7
4967,3410,Delivered,16:00:00,1
4968,1118,Delivered,10:43:17,14
4969,1757,Delivered,15:23:01,12
4970,498,Delivered,19:59:58,8
4971,8032,Delivered,23:39:12,8
4972,871,Delivered,22:43:47,19
4973,3358,Delivered,09:30:45,1
4974,913,Delivered,08:08:02,2
4975,722,Delivered,14:08:06,3
4976,2806,Delivered,19:01:54,8
4977,9944,Delivered,08:24:03,31
4978,887,Delivered,21:28:25,9
4979,9593,Delivered,19:53:55,25
4980,6588,Delivered,22:53:46,33
4981,8101,Delivered,17:26:46,25
4982,1521,Delivered,10:47:04,30
4983,8690,Delivered,11:35:02,22
4984,2747,Delivered,14:54:52,7
4985,6701,Delivered,12:49:32,24
4986,5776,Delivered,14:56:01,29
4987,315,Delivered,15:45:19,19
4988,1800,Delivered,23:32:40,6
4989,328,Delivered,22:46:11,20
4990,5643,Delivered,08:42:16,20
4991,4205,Delivered,18:24:34,15
4992,3130,Delivered,12:00:42,18
4993,6861,Delivered,13:01:13,18
4994,9906,Delivered,09:42:26,1
4995,3969,Delivered,08:23:47,25
4996,5744,Delivered,19:13:47,20
4997,6227,Delivered,10:10:57,34
4998,1974,Delivered,23:29:56,30
4999,337,Delivered,11:13:47,17
5000,2765,Delivered,20:52:22,27
5001,7661,Delivered,11:00:18,21
5002,276,Delivered,10:45:17,18
5003,2986,Delivered,16:16:47,13
5004,5647,Delivered,11:18:32,10
5005,5850,Delivered,20:55:30,32
5006,3478,Delivered,18:06:30,1
5007,7559,Delivered,19:18:02,1
5008,3559,Delivered,18:52:28,10
5009,2810,Delivered,21:19:33,34
5010,9114,Delivered,08:06:29,1
5011,4862,Delivered,20:47:45,27
5012,6587,Delivered,16:09:02,28
5013,3417,Delivered,08:22:03,9
5014,308,Delivered,15:47:24,7
5015,3909,Delivered,20:20:36,20
5016,349,Delivered,11:23:28,30
5017,827,Delivered,18:02:51,6
5018,9502,Delivered,10:43:35,21
5019,4483,Delivered,15:49:57,34
5020,6577,Delivered,09:31:28,23
5021,3683,Delivered,19:38:36,18
5022,5877,Delivered,14:58:21,20
5023,8388,Delivered,21:46:41,24
5024,2054,Delivered,08:54:56,6
5025,72,Delivered,21:49:34,6
5026,5508,Delivered,09:58:15,14
5027,8515,Delivered,17:29:02,17
5028,7511,Delivered,22:42:23,9
5029,8152,Delivered,22:53:46,31
5030,1667,Delivered,18:48:42,32
5031,7862,Delivered,08:08:14,4
5032,9160,Delivered,20:23:50,16
5033,5689,Delivered,17:20:58,23
5034,1446,Delivered,22:57:15,20
5035,5228,Delivered,23:36:17,2
5036,6983,Delivered,20:47:35,17
5037,1696,Delivered,10:37:32,1
5038,2893,Delivered,12:10:52,15
5039,1575,Delivered,10:45:43,7
5040,3204,Delivered,10:24:49,3
5041,4406,Delivered,22:44:03,32
5042,1631,Delivered,13:48:52,9
5043,8381,Delivered,11:56:43,14
5044,1882,Delivered,10:42:33,23
5045,8822,Delivered,18:32:52,30
5046,6464,Delivered,19:25:46,18
5047,849,Delivered,12:43:31,19
5048,9924,Delivered,21:36:46,21
5049,6189,Delivered,15:40:21,32
5050,5870,Delivered,13:52:34,17
5051,2878,Delivered,17:12:15,7
5052,187,Delivered,16:35:12,15
5053,3780,Delivered,15:58:41,19
5054,1831,Delivered,11:11:50,16
5055,8326,Delivered,14:49:29,10
5056,9242,Delivered,14:37:42,23
5057,6379,Delivered,20:54:27,30
5058,1235,Delivered,21:42:27,34
5059,6965,Delivered,22:39:12,17
5060,3916,Delivered,16:11:35,16
5061,447,Delivered,14:14:05,17
5062,845,Delivered,15:46:10,2
5063,8063,Delivered,18:42:15,32
5064,5403,Delivered,14:52:27,34
5065,2441,Delivered,08:29:49,25
5066,3104,Delivered,12:30:24,34
5067,8586,Delivered,17:20:55,14
5068,6792,Delivered,11:33:44,31
5069,5651,Delivered,15:10:29,23
5070,1295,Delivered,12:57:31,9
5071,5080,Delivered,11:56:03,30
5072,9017,Delivered,15:34:06,30
5073,5068,Delivered,19:45:37,22
5074,3443,Delivered,19:31:15,5
5075,8452,Delivered,13:19:56,23
5076,7274,Delivered,08:51:24,20
5077,6106,Delivered,11:20:09,11
5078,777,Delivered,11:02:06,25
5079,9717,Delivered,15:54:40,24
5080,2154,Delivered,11:43:06,12
5081,4921,Delivered,23:16:42,6
5082,5361,Delivered,15:26:33,7
5083,9736,Delivered,17:55:47,15
5084,5958,Delivered,22:11:04,3
5085,8412,Delivered,18:09:40,4
5086,8433,Delivered,10:22:07,15
5087,3184,Delivered,20:14:17,3
5088,6793,Delivered,18:50:19,19
5089,3200,Delivered,08:39:17,15
5090,9370,Delivered,08:02:20,12
5091,1290,Delivered,14:45:08,33
5092,4582,Delivered,16:32:27,14
5093,6193,Delivered,19:41:27,9
5094,8936,Delivered,11:22:51,13
5095,7150,Delivered,16:08:10,4
5096,9847,Delivered,17:25:26,13
5097,4107,Delivered,11:24:26,3
5098,4127,Delivered,13:41:43,34
5099,8301,Delivered,13:10:22,26
5100,3967,Delivered,18:17:50,3
5101,1880,Delivered,19:31:13,28
5102,8497,Delivered,13:39:38,32
5103,9300,Delivered,22:43:50,23
5104,6349,Delivered,20:39:45,8
5105,3588,Delivered,14:56:41,27
5106,7373,Delivered,15:48:48,30
5107,3866,Delivered,21:15:34,17
5108,8488,Delivered,10:40:41,10
5109,4132,Delivered,11:22:26,23
5110,1037,Delivered,13:17:11,1
5111,637,Delivered,08:31:30,26
5112,6154,Delivered,20:27:06,21
5113,4135,Delivered,10:09:55,19
5114,5339,Delivered,11:56:18,31
5115,1084,Delivered,15:33:19,9
5116,862,Delivered,17:05:24,12
5117,904,Delivered,16:26:07,34
5118,192,Delivered,20:26:44,23
5119,110,Delivered,16:02:00,8
5120,4456,Delivered,11:57:41,28
5121,1943,Delivered,13:18:53,30
5122,5857,Delivered,21:00:29,2
5123,4332,Delivered,12:36:26,23
5124,8542,Delivered,11:28:16,29
5125,2041,Delivered,08:32:55,29
5126,7332,Delivered,12:30:00,24
5127,7318,Delivered,21:20:21,6
5128,7780,Delivered,17:45:14,1
5129,4660,Delivered,09:29:45,26
5130,7314,Delivered,22:33:34,34
5131,2776,Delivered,08:15:43,14
5132,4146,Delivered,23:34:36,9
5133,2324,Delivered,16:27:35,7
5134,763,Delivered,08:54:05,19
5135,2618,Delivered,19:48:47,7
5136,2412,Delivered,17:16:40,6
5137,1095,Delivered,10:26:33,15
5138,6174,Delivered,10:49:06,1
5139,7049,Delivered,17:09:06,2
5140,9273,Delivered,11:57:07,19
5141,3136,Delivered,08:07:35,10
5142,7788,Delivered,13:49:38,13
5143,5041,Delivered,15:39:29,32
5144,3806,Delivered,21:46:11,15
5145,885,Delivered,15:37:29,5
5146,2655,Delivered,23:07:34,11
5147,5922,Delivered,23:57:16,14
5148,6188,Delivered,20:59:08,3
5149,8086,Delivered,12:09:09,26
5150,6743,Delivered,22:48:42,17
5151,7627,Delivered,23:01:39,23
5152,5681,Delivered,18:33:21,8
5153,7008,Delivered,08:15:15,22
5154,9687,Delivered,08:40:08,32
5155,2203,Delivered,19:47:55,14
5156,6108,Delivered,09:55:02,8
5157,6418,Delivered,20:57:16,23
5158,1263,Delivered,14:34:13,31
5159,8380,Delivered,13:34:17,13
5160,976,Delivered,13:06:15,2
5161,5832,Delivered,13:29:18,13
5162,4926,Delivered,08:15:31,19
5163,942,Delivered,08:01:29,31
5164,4724,Delivered,22:04:32,28
5165,2388,Delivered,15:33:12,6
5166,9729,Delivered,21:32:55,32
5167,5022,Delivered,17:05:10,8
5168,4392,Delivered,14:50:43,26
5169,5149,Delivered,15:48:39,34
5170,3222,Delivered,21:28:24,12
5171,3883,Delivered,09:15:29,15
5172,9439,Delivered,13:23:46,34
5173,6625,Delivered,20:59:30,14
5174,5919,Delivered,10:28:49,13
5175,2790,Delivered,22:40:21,22
5176,945,Delivered,22:12:26,5
5177,8909,Delivered,12:43:10,13
5178,1858,Delivered,20:33:40,22
5179,9081,Delivered,16:02:23,30
5180,4109,Delivered,09:26:18,19
5181,8514,Delivered,17:50:13,7
5182,3256,Delivered,12:02:01,26
5183,2691,Delivered,09:40:56,17
5184,9513,Delivered,12:34:15,7
5185,6962,Delivered,12:30:35,19
5186,1320,Delivered,16:31:48,8
5187,8883,Delivered,11:45:31,14
5188,9881,Delivered,08:22:40,19
5189,5163,Delivered,11:00:03,25
5190,5830,Delivered,23:45:14,32
5191,7954,Delivered,09:19:55,22
5192,5959,Delivered,08:29:40,5
5193,9272,Delivered,21:15:00,15
5194,3476,Delivered,08:55:00,13
5195,3506,Delivered,18:52:43,20
5196,4750,Delivered,11:59:53,33
5197,2478,Delivered,21:01:00,32
5198,9491,Delivered,11:31:06,13
5199,6616,Delivered,19:25:47,5
5200,7414,Delivered,19:52:10,31
5201,7587,Delivered,14:18:44,5
5202,5345,Delivered,21:36:51,8
5203,9864,Delivered,13:25:38,31
5204,7112,Delivered,22:58:56,12
5205,1875,Delivered,13:11:13,16
5206,8517,Delivered,21:16:24,14
5207,5271,Delivered,21:38:53,23
5208,5097,Delivered,13:40:00,17
5209,2905,Delivered,10:43:14,28
5210,571,Delivered,15:16:03,4
5211,1449,Delivered,21:25:30,8
5212,5965,Delivered,19:34:25,1
5213,6243,Delivered,16:50:14,17
5214,6348,Delivered,14:30:58,10
5215,7875,Delivered,09:22:03,14
5216,9817,Delivered,20:03:24,8
5217,3227,Delivered,13:07:18,19
5218,9745,Delivered,13:29:58,1
5219,3979,Delivered,14:32:18,16
5220,4384,Delivered,17:00:30,9
5221,7857,Delivered,15:06:42,31
5222,3540,Delivered,10:03:22,2
5223,5683,Delivered,15:21:36,21
5224,2828,Delivered,08:13:42,21
5225,7659,Delivered,11:24:49,28
5226,4997,Delivered,14:06:16,9
5227,1339,Delivered,09:59:29,30
5228,3263,Delivered,15:21:06,23
5229,6387,Delivered,16:06:10,10
5230,7952,Delivered,12:11:01,2
5231,651,Delivered,19:53:29,9
5232,2903,Delivered,23:08:10,6
5233,2259,Delivered,16:51:49,23
5234,7403,Delivered,12:45:48,29
5235,3522,Delivered,18:58:27,29
5236,2731,Delivered,09:41:34,24
5237,5497,Delivered,15:15:15,23
5238,4479,Delivered,19:14:17,17
5239,1597,Delivered,14:25:06,27
5240,7067,Delivered,23:47:16,21
5241,2585,Delivered,11:17:38,1
5242,5442,Delivered,23:26:02,20
5243,3197,Delivered,22:23:11,11
5244,8524,Delivered,19:37:09,21
5245,7683,Delivered,21:14:12,24
5246,5377,Delivered,19:26:14,26
5247,1259,Delivered,16:08:09,32
5248,5278,Delivered,08:57:35,9
5249,992,Delivered,12:57:02,23
5250,3505,Delivered,13:56:32,4
5251,114,Delivered,21:44:51,10
5252,920,Delivered,16:44:03,14
5253,2510,Delivered,15:37:12,34
5254,9405,Delivered,19:51:12,24
5255,166,Delivered,08:59:52,26
5256,5264,Delivered,23:22:12,17
5257,4604,Delivered,13:32:41,32
5258,950,Delivered,22:39:39,18
5259,4595,Delivered,10:50:27,32
5260,5728,Delivered,16:28:47,7
5261,3771,Delivered,23:33:41,19
5262,2507,Delivered,22:17:58,33
5263,5108,Delivered,16:48:35,33
5264,2851,Delivered,08:56:11,1
5265,6486,Delivered,10:29:18,24
5266,5363,Delivered,14:37:30,11
5267,7443,Delivered,22:24:13,17
5268,4447,Delivered,16:43:21,29
5269,4461,Delivered,08:43:44,8
5270,9514,Delivered,19:40:53,31
5271,2506,Delivered,09:35:30,4
5272,1115,Delivered,08:22:38,34
5273,8398,Delivered,16:38:40,16
5274,299,Delivered,11:56:01,4
5275,1676,Delivered,14:10:43,15
5276,3348,Delivered,22:25:30,32
5277,2736,Delivered,19:31:55,34
5278,7820,Delivered,21:44:09,34
5279,4989,Delivered,20:54:25,22
5280,9895,Delivered,14:46:38,14
5281,5818,Delivered,08:03:28,17
5282,4326,Delivered,14:40:40,1
5283,6720,Delivered,18:07:02,25
5284,8787,Delivered,14:42:48,34
5285,4551,Delivered,10:11:42,2
5286,8573,Delivered,13:49:57,24
5287,7848,Delivered,11:52:34,24
5288,2104,Delivered,19:51:25,21
5289,5814,Delivered,09:43:56,2
5290,9105,Delivered,08:51:06,32
5291,7454,Delivered,09:01:23,31
5292,1838,Delivered,15:46:23,4
5293,7903,Delivered,18:35:32,30
5294,8319,Delivered,11:29:03,30
5295,8724,Delivered,09:44:11,30
5296,608,Delivered,22:54:05,4
5297,8375,Delivered,20:12:58,6
5298,1094,Delivered,13:30:38,15
5299,6388,Delivered,09:12:17,4
5300,6506,Delivered,08:06:49,27
5301,8965,Delivered,14:12:03,33
5302,4488,Delivered,13:18:18,2
5303,161,Delivered,17:55:33,15
5304,204,Delivered,14:06:37,12
5305,7041,Delivered,23:44:48,25
5306,5894,Delivered,10:18:31,31
5307,4934,Delivered,20:15:17,30
5308,2935,Delivered,19:46:06,17
5309,7323,Delivered,11:16:12,20
5310,2436,Delivered,23:41:30,27
5311,1231,Delivered,20:59:17,24
5312,8676,Delivered,22:04:31,1
5313,3047,Delivered,09:33:22,10
5314,9655,Delivered,12:42:23,12
5315,8420,Delivered,22:43:01,12
5316,7667,Delivered,10:58:15,8
5317,6408,Delivered,16:51:23,16
5318,4252,Delivered,17:02:19,28
5319,5578,Delivered,16:12:54,19
5320,3294,Delivered,21:53:31,9
5321,4035,Delivered,11:43:56,26
5322,8113,Delivered,09:08:43,26
5323,4291,Delivered,17:55:49,10
5324,4335,Delivered,12:41:30,28
5325,5932,Delivered,10:00:03,19
5326,3878,Delivered,18:56:04,20
5327,5429,Delivered,21:53:40,29
5328,4754,Delivered,19:45:46,20
5329,4887,Delivered,10:22:41,21
5330,858,Delivered,10:54:02,28
5331,8234,Delivered,10:38:16,13
5332,8376,Delivered,15:38:07,32
5333,2562,Delivered,19:08:42,25
5334,3802,Delivered,10:26:53,8
5335,2641,Delivered,17:31:21,23
5336,9664,Delivered,18:48:46,17
5337,4491,Delivered,23:06:47,20
5338,2348,Delivered,12:18:04,17
5339,650,Delivered,19:50:04,31
5340,2782,Delivered,19:00:00,15
5341,5653,Delivered,16:57:37,3
5342,8544,Delivered,15:24:02,25
5343,8678,Delivered,12:46:08,30
5344,6434,Delivered,20:31:05,16
5345,616,Delivered,23:22:20,28
5346,8449,Delivered,18:53:42,12
5347,2576,Delivered,22:12:35,4
5348,54,Delivered,17:29:44,29
5349,3341,Delivered,08:18:57,15
5350,7038,Delivered,20:57:04,34
5351,1706,Delivered,20:41:17,15
5352,9061,Delivered,14:05:21,3
5353,9353,Delivered,17:52:10,20
5354,1494,Delivered,21:53:58,9
5355,9964,Delivered,11:11:30,4
5356,5633,Delivered,19:38:57,13
5357,804,Delivered,14:51:21,5
5358,4954,Delivered,16:40:38,10
5359,6934,Delivered,19:48:12,6
5360,7105,Delivered,20:15:19,21
5361,991,Delivered,19:58:20,22
5362,2775,Delivered,16:10:05,7
5363,7471,Delivered,23:10:14,26
5364,6420,Delivered,18:12:26,32
5365,3514,Delivered,16:50:01,5
5366,5479,Delivered,13:25:40,23
5367,8401,Delivered,18:07:57,30
5368,220,Delivered,23:32:26,33
5369,6970,Delivered,19:36:46,32
5370,1289,Delivered,20:29:23,23
5371,3164,Delivered,20:25:38,14
5372,4679,Delivered,13:49:53,16
5373,2619,Delivered,10:56:06,20
5374,3613,Delivered,08:21:00,9
5375,44,Delivered,23:58:34,17
5376,8095,Delivered,12:03:16,26
5377,8373,Delivered,10:20:07,7
5378,3793,Delivered,14:25:28,13
5379,3572,Delivered,10:22:49,9
5380,9981,Delivered,15:33:02,21
5381,1504,Delivered,09:22:28,11
5382,5557,Delivered,16:31:00,9
5383,9831,Delivered,22:29:02,10
5384,3440,Delivered,08:49:01,18
5385,1893,Delivered,23:02:23,27
5386,9324,Delivered,15:59:08,5
5387,5256,Delivered,14:21:06,32
5388,1956,Delivered,11:52:37,15
5389,5168,Delivered,14:57:17,7
5390,4815,Delivered,20:47:51,5
5391,6265,Delivered,13:11:20,6
5392,1506,Delivered,18:41:00,6
5393,671,Delivered,14:24:09,32
5394,8908,Delivered,15:48:46,10
5395,7056,Delivered,15:28:45,3
5396,898,Delivered,18:22:36,11
5397,6179,Delivered,23:55:25,22
5398,2667,Delivered,09:02:40,11
5399,3194,Delivered,17:24:39,31
5400,2891,Delivered,12:56:04,13
5401,7774,Delivered,10:48:12,32
5402,2622,Delivered,17:32:23,24
5403,6009,Delivered,11:47:21,20
5404,5957,Delivered,12:52:23,6
5405,3,Delivered,15:30:51,32
5406,2371,Delivered,12:20:20,22
5407,7915,Delivered,19:14:26,17
5408,1770,Delivered,21:35:14,6
5409,8507,Delivered,14:25:19,19
5410,6026,Delivered,22:42:57,27
5411,532,Delivered,20:41:12,8
5412,8725,Delivered,15:31:42,24
5413,8650,Delivered,14:56:33,26
5414,7874,Delivered,13:14:25,17
5415,8891,Delivered,16:20:49,13
5416,3121,Delivered,21:38:43,27
5417,9023,Delivered,15:45:54,1
5418,732,Delivered,11:27:28,2
5419,3407,Delivered,23:14:34,5
5420,2340,Delivered,11:08:34,11
5421,5968,Delivered,14:12:35,6
5422,6581,Delivered,13:28:46,2
5423,2566,Delivered,13:04:01,24
5424,7727,Delivered,22:24:19,4
5425,7821,Delivered,14:47:01,10
5426,6714,Delivered,21:43:04,25
5427,6996,Delivered,09:51:34,27
5428,6943,Delivered,08:57:51,12
5429,7795,Delivered,08:49:09,7
5430,8976,Delivered,22:24:44,9
5431,1256,Delivered,13:20:11,15
5432,2105,Delivered,10:48:43,25
5433,6735,Delivered,08:09:34,30
5434,9779,Delivered,22:31:39,25
5435,6225,Delivered,16:52:32,21
5436,9151,Delivered,10:11:18,19
5437,4995,Delivered,14:20:34,31
5438,8970,Delivered,11:08:17,1
5439,6840,Delivered,22:39:29,25
5440,5058,Delivered,15:55:25,19
5441,5847,Delivered,20:25:55,2
5442,4435,Delivered,17:49:28,34
5443,3485,Delivered,22:26:26,2
5444,9494,Delivered,16:13:27,22
5445,5319,Delivered,14:13:15,25
5446,3817,Delivered,16:31:47,16
5447,5730,Delivered,20:14:24,13
5448,8904,Delivered,19:29:54,20
5449,7841,Delivered,17:35:34,30
5450,9890,Delivered,10:56:15,2
5451,1622,Delivered,22:03:29,28
5452,9424,Delivered,11:53:34,29
5453,6308,Delivered,12:54:33,4
5454,9305,Delivered,15:52:55,14
5455,8903,Delivered,22:20:09,11
5456,1097,Delivered,12:33:27,11
5457,8058,Delivered,23:24:38,17
5458,9482,Delivered,09:50:24,16
5459,2464,Delivered,17:09:31,9
5460,8290,Delivered,23:33:47,12
5461,1789,Delivered,15:27:30,12
5462,251,Delivered,14:44:25,10
5463,9927,Delivered,18:18:19,11
5464,6192,Delivered,09:09:30,2
5465,9651,Delivered,10:10:02,20
5466,193,Delivered,22:27:58,26
5467,821,Delivered,18:38:21,27
5468,9628,Delivered,10:53:33,12
5469,5715,Delivered,11:22:08,34
5470,7196,Delivered,23:18:58,16
5471,5716,Delivered,14:33:49,16
5472,4401,Delivered,14:16:39,4
5473,9291,Delivered,14:34:03,34
5474,5389,Delivered,12:15:40,25
5475,4167,Delivered,13:10:37,5
5476,4952,Delivered,11:53:56,4
5477,2688,Delivered,19:43:38,2
5478,4391,Delivered,19:36:24,26
5479,5861,Delivered,13:10:08,29
5480,5982,Delivered,10:23:48,20
5481,4928,Delivered,23:34:55,32
5482,6736,Delivered,20:43:01,8
5483,2608,Delivered,08:08:14,33
5484,7467,Delivered,17:23:42,16
5485,239,Delivered,13:28:40,23
5486,4016,Delivered,23:49:45,18
5487,9263,Delivered,22:40:11,11
5488,2978,Delivered,17:05:22,1
5489,5713,Delivered,22:52:12,19
5490,9857,Delivered,12:41:51,9
5491,5474,Delivered,17:24:39,19
5492,946,Delivered,23:37:43,31
5493,8252,Delivered,18:05:41,11
5494,7682,Delivered,10:43:12,9
5495,5098,Delivered,13:48:03,29
5496,6806,Delivered,08:15:01,30
5497,5804,Delivered,16:58:17,15
5498,3553,Delivered,10:50:28,13
5499,9970,Delivered,15:12:21,23
5500,3361,Delivered,17:11:49,13
5501,8250,Delivered,19:39:12,20
5502,2411,Delivered,18:39:22,25
5503,4508,Delivered,15:44:12,28
5504,8463,Delivered,16:36:55,4
5505,3983,Delivered,12:11:22,33
5506,147,Delivered,11:52:40,9
5507,6649,Delivered,17:48:51,5
5508,2295,Delivered,16:17:30,8
5509,2254,Delivered,08:29:53,34
5510,3612,Delivered,08:51:45,4
5511,5354,Delivered,15:49:49,11
5512,1737,Delivered,10:30:01,10
5513,7916,Delivered,20:05:18,10
5514,7660,Delivered,11:17:06,34
5515,115,Delivered,12:53:49,17
5516,8861,Delivered,21:26:53,1
5517,5650,Delivered,11:30:01,30
5518,9845,Delivered,19:56:40,28
5519,499,Delivered,17:08:10,19
5520,7823,Delivered,15:56:35,22
5521,721,Delivered,21:48:12,1
5522,7259,Delivered,10:32:03,23
5523,8844,Delivered,11:29:18,2
5524,5731,Delivered,18:16:48,18
5525,3090,Delivered,22:02:15,27
5526,7227,Delivered,09:49:42,9
5527,7307,Delivered,16:20:34,28
5528,6509,Delivered,20:14:37,7
5529,597,Delivered,18:15:05,20
5530,9093,Delivered,11:32:27,6
5531,6096,Delivered,09:37:55,13
5532,6054,Delivered,21:53:51,6
5533,5165,Delivered,20:56:48,7
5534,1648,Delivered,20:37:55,30
5535,8168,Delivered,20:04:39,6
