order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
4250,10,35,Hyderabadi Biryani,2024-05-22,21:46:09,Completed,537
4251,25,43,Fish Curry,2023-09-07,23:39:09,Completed,577
4252,30,12,Mutton Rogan Josh,2024-12-19,11:59:15,Completed,385
4253,8,62,Samosa,2024-09-15,16:28:59,Completed,620
4254,1,47,Pasta Alfredo,2024-07-26,20:06:30,Completed,507
4255,30,17,Paneer Butter Masala,2023-05-05,16:08:21,Completed,582
4256,13,48,Dal Makhani,2023-09-27,16:19:25,Completed,727
4257,29,2,Paneer Butter Masala,2023-10-31,20:40:41,Completed,549
4258,32,1,Prawn Masala,2023-08-25,19:45:15,Completed,315
4259,31,13,Egg Curry,2024-07-07,16:25:47,Completed,334
4260,24,42,Masala Dosa,2024-09-10,23:54:41,Completed,517
4261,2,23,Paneer Lababdar,2023-02-24,10:03:42,Completed,293
4262,4,11,Prawn Masala,2023-12-01,16:04:26,Completed,650
4263,13,34,Dal Makhani,2023-09-16,22:47:39,Completed,263
4264,9,12,Prawn Masala,2023-08-25,10:03:43,Completed,704
4265,9,25,Hyderabadi Biryani,2023-11-07,20:24:53,Completed,232
4266,26,62,Masala Dosa,2023-07-21,20:59:13,Completed,242
4267,17,34,Hyderabadi Biryani,2023-05-08,17:43:56,Completed,430
4268,27,47,Pasta Alfredo,2024-03-05,11:38:08,Completed,253
4269,9,18,Chicken Biryani,2024-02-25,13:48:05,Completed,587
4270,19,16,Butter Chicken,2024-01-29,11:40:40,Completed,209
4271,10,25,Paneer Lababdar,2023-09-26,22:07:44,Completed,424
4272,28,65,Burger,2023-11-21,20:39:37,Completed,603
4273,30,56,Mutton Rogan Josh,2023-01-16,23:15:09,Completed,249
4274,15,23,Pasta Alfredo,2023-05-24,22:57:34,Completed,591
4275,30,14,Masala Dosa,2024-01-25,19:15:29,Completed,446
4276,21,22,Samosa,2023-07-10,15:11:58,Completed,604
4277,17,34,Mutton Rogan Josh,2024-12-01,18:17:48,Completed,619
4278,28,65,Paneer Butter Masala,2023-04-29,11:19:50,Completed,406
4279,3,55,Mutton Rogan Josh,2023-01-25,19:45:33,Completed,508
4280,32,62,Paneer Butter Masala,2023-12-08,15:44:22,Completed,237
4281,25,22,Dal Makhani,2024-05-08,18:30:59,Completed,233
4282,11,46,Chole Bhature,2023-04-11,21:09:01,Completed,579
4283,16,60,Masala Dosa,2023-04-30,16:11:56,Completed,584
4284,2,28,Masala Dosa,2023-07-14,15:32:19,Completed,728
4285,1,23,Chole Bhature,2023-11-24,15:42:39,Completed,681
4286,30,30,Egg Curry,2024-04-11,22:36:12,Completed,547
4287,32,41,Dal Makhani,2023-12-21,11:36:41,Completed,440
4288,29,35,Fish Curry,2023-03-29,11:04:30,Completed,580
4289,30,2,Burger,2024-12-28,18:27:09,Completed,582
4290,30,56,Paneer Butter Masala,2023-04-16,12:23:35,Completed,344
4291,14,27,Chicken Biryani,2023-01-15,18:02:23,Completed,435
4292,3,66,Egg Curry,2023-05-30,19:10:40,Completed,322
4293,33,60,Burger,2023-06-25,22:07:02,Completed,714
4294,13,11,Masala Dosa,2024-10-13,17:14:45,Completed,541
4295,19,70,Pasta Alfredo,2023-06-02,12:00:30,Completed,186
4296,5,58,Prawn Masala,2023-01-24,18:18:08,Completed,661
4297,17,9,Paneer Lababdar,2024-11-29,21:10:31,Completed,620
4298,14,51,Pasta Alfredo,2023-03-09,12:39:46,Completed,541
4299,22,12,Fish Curry,2024-12-27,10:01:23,Completed,213
4300,33,15,Chole Bhature,2023-11-07,21:34:49,Completed,311
4301,9,55,Samosa,2023-06-27,13:44:03,Completed,394
4302,27,2,Butter Chicken,2023-05-18,12:15:20,Completed,337
4303,15,1,Egg Curry,2023-07-14,20:17:43,Completed,461
4304,13,59,Pasta Alfredo,2023-07-29,19:07:27,Completed,324
4305,2,15,Prawn Masala,2024-03-01,21:25:14,Completed,612
4306,28,50,Prawn Masala,2024-07-25,17:46:43,Completed,189
4307,16,27,Prawn Masala,2023-01-02,14:23:17,Completed,245
4308,2,50,Paneer Butter Masala,2024-03-22,16:16:37,Completed,184
4309,2,70,Mutton Rogan Josh,2023-10-25,22:47:21,Completed,208
4310,7,43,Egg Curry,2024-11-02,11:31:26,Completed,326
4311,27,22,Hyderabadi Biryani,2023-01-04,19:08:18,Completed,301
4312,23,1,Pasta Alfredo,2023-01-19,20:39:51,Completed,605
4313,7,25,Paneer Butter Masala,2023-12-04,23:10:45,Completed,561
4314,11,32,Egg Curry,2023-06-16,12:42:50,Completed,229
4315,21,65,Prawn Masala,2024-07-15,13:29:41,Completed,491
4316,16,45,Samosa,2023-10-05,21:03:44,Completed,688
4317,26,23,Pasta Alfredo,2024-11-23,13:38:23,Completed,289
4318,6,15,Samosa,2023-12-04,22:10:52,Completed,507
4319,33,56,Prawn Masala,2023-07-05,17:28:45,Completed,745
4320,12,52,Chicken Biryani,2023-08-15,11:28:17,Completed,199
4321,16,3,Mutton Rogan Josh,2024-01-03,22:57:34,Completed,187
4322,31,16,Prawn Masala,2024-07-10,16:04:51,Completed,314
4323,12,29,Pasta Alfredo,2024-12-20,15:44:49,Completed,553
4324,12,6,Pasta Alfredo,2023-12-28,19:26:28,Completed,635
4325,32,12,Paneer Butter Masala,2024-11-27,13:50:28,Completed,741
4326,15,3,Egg Curry,2023-11-09,22:21:29,Completed,326
4327,29,33,Pasta Alfredo,2024-11-30,11:05:24,Completed,742
4328,23,68,Chole Bhature,2024-04-20,10:51:48,Completed,536
4329,11,24,Paneer Butter Masala,2023-07-30,13:24:45,Completed,564
4330,4,1,Samosa,2024-06-10,13:17:29,Completed,252
4331,9,65,Fish Curry,2024-08-14,18:37:39,Completed,187
4332,32,36,Paneer Lababdar,2023-04-19,21:07:47,Completed,670
4333,9,60,Paneer Butter Masala,2024-10-10,15:44:25,Completed,405
4334,14,67,Fish Curry,2024-05-12,21:34:56,Completed,541
4335,10,66,Pasta Alfredo,2024-10-20,18:55:39,Completed,586
4336,33,14,Hyderabadi Biryani,2023-09-22,22:15:36,Completed,585
4337,16,7,Egg Curry,2024-08-05,10:41:00,Completed,422
4338,32,37,Chole Bhature,2024-08-19,19:54:50,Completed,463
4339,21,60,Fish Curry,2024-10-19,20:16:55,Completed,463
4340,8,6,Butter Chicken,2024-02-17,19:57:53,Completed,616
4341,9,50,Fish Curry,2023-12-18,14:41:14,Completed,642
4342,23,14,Egg Curry,2024-02-05,10:59:51,Completed,435
4343,22,66,Burger,2024-09-17,18:21:40,Completed,235
4344,30,55,Pasta Alfredo,2024-06-02,23:20:28,Completed,408
4345,32,43,Paneer Lababdar,2024-11-12,22:35:04,Completed,668
4346,20,28,Mutton Rogan Josh,2024-11-24,10:31:53,Completed,238
4347,29,13,Dal Makhani,2024-12-04,23:29:29,Completed,276
4348,13,41,Fish Curry,2023-01-27,20:40:00,Completed,700
4349,14,50,Chole Bhature,2023-06-10,12:12:12,Completed,509
4350,19,2,Burger,2023-07-13,16:37:37,Completed,528
4351,9,71,Pasta Alfredo,2024-11-29,22:02:46,Completed,409
4352,6,18,Samosa,2024-11-30,22:25:20,Completed,342
4353,30,31,Pasta Alfredo,2024-12-12,20:45:21,Completed,471
4354,29,20,Mutton Rogan Josh,2024-08-31,21:03:12,Completed,311
4355,16,35,Butter Chicken,2024-05-13,11:18:27,Completed,517
4356,3,32,Egg Curry,2024-01-01,15:23:22,Completed,222
4357,10,5,Chicken Biryani,2024-02-25,11:30:16,Completed,379
4358,27,40,Mutton Rogan Josh,2024-01-05,19:17:51,Completed,581
4359,8,21,Paneer Butter Masala,2024-07-18,19:15:59,Completed,275
4360,10,62,Fish Curry,2023-01-15,23:26:20,Completed,628
4361,26,14,Samosa,2023-06-07,12:55:09,Completed,422
4362,2,47,Paneer Lababdar,2023-10-31,14:26:35,Completed,434
4363,1,33,Pasta Alfredo,2024-01-14,15:51:21,Completed,520
4364,4,17,Paneer Lababdar,2023-08-06,21:21:27,Completed,691
4365,32,63,Dal Makhani,2024-07-05,19:51:43,Completed,401
4366,15,18,Butter Chicken,2024-02-24,23:12:36,Completed,243
4367,17,53,Chicken Biryani,2023-01-30,18:11:44,Completed,589
4368,25,19,Paneer Lababdar,2024-07-30,10:11:43,Completed,333
4369,4,57,Pasta Alfredo,2023-12-12,20:01:25,Completed,648
4370,3,56,Fish Curry,2024-04-18,10:58:46,Completed,528
4371,7,23,Chicken Biryani,2023-02-27,13:37:54,Completed,438
4372,20,5,Butter Chicken,2024-03-22,19:30:57,Completed,297
4373,25,24,Egg Curry,2023-03-17,18:41:12,Completed,416
4374,5,21,Chole Bhature,2024-01-22,22:41:39,Completed,295
4375,1,44,Burger,2023-01-26,17:05:10,Completed,607
4376,3,8,Samosa,2024-07-26,12:56:09,Completed,418
4377,30,57,Egg Curry,2023-10-14,12:29:49,Completed,503
4378,19,42,Butter Chicken,2024-07-08,18:56:28,Completed,740
4379,10,8,Paneer Lababdar,2023-07-18,12:10:44,Completed,206
4380,6,22,Paneer Lababdar,2024-08-13,18:03:57,Completed,444
4381,27,54,Pasta Alfredo,2024-05-30,19:20:08,Completed,682
4382,27,2,Prawn Masala,2024-08-04,16:52:44,Completed,616
4383,17,57,Masala Dosa,2024-12-12,20:16:58,Completed,361
4384,24,60,Burger,2024-04-08,18:29:44,Completed,660
4385,32,71,Samosa,2024-07-03,14:00:28,Completed,459
4386,27,41,Butter Chicken,2024-04-24,17:49:55,Completed,624
4387,6,19,Samosa,2024-09-21,18:32:38,Completed,336
4388,20,20,Paneer Lababdar,2024-06-18,10:50:38,Completed,704
4389,10,52,Fish Curry,2023-03-14,21:41:48,Completed,443
4390,8,57,Chicken Biryani,2023-01-02,15:12:55,Completed,256
4391,28,5,Pasta Alfredo,2024-02-01,21:45:25,Completed,707
4392,1,26,Paneer Butter Masala,2024-12-07,23:41:25,Completed,492
4393,31,48,Fish Curry,2023-03-07,12:29:37,Completed,375
4394,8,23,Dal Makhani,2023-09-26,12:35:43,Completed,423
4395,24,35,Paneer Butter Masala,2024-02-13,22:01:05,Completed,267
4396,17,3,Hyderabadi Biryani,2024-03-26,10:59:44,Completed,662
4397,1,66,Dal Makhani,2024-12-02,16:31:55,Completed,555
4398,11,6,Butter Chicken,2024-04-23,20:06:46,Completed,662
4399,19,8,Mutton Rogan Josh,2023-08-20,13:27:35,Completed,561
4400,29,49,Butter Chicken,2024-12-17,12:41:58,Completed,602
4401,6,7,Pasta Alfredo,2023-03-10,11:02:59,Completed,180
4402,4,61,Chicken Biryani,2023-04-19,17:35:47,Completed,208
4403,12,2,Pasta Alfredo,2023-02-19,12:22:42,Completed,664
4404,11,30,Egg Curry,2024-11-30,19:11:02,Completed,192
4405,12,61,Pasta Alfredo,2024-10-01,22:38:30,Completed,651
4406,22,30,Prawn Masala,2024-09-05,16:20:38,Completed,496
4407,17,22,Pasta Alfredo,2023-06-04,16:42:43,Completed,444
4408,11,8,Mutton Rogan Josh,2023-03-27,16:18:07,Completed,396
4409,29,38,Chicken Biryani,2024-11-27,23:23:05,Completed,424
4410,30,30,Prawn Masala,2024-03-30,22:27:50,Completed,638
4411,25,69,Paneer Butter Masala,2024-11-23,16:49:58,Completed,722
4412,21,44,Butter Chicken,2023-04-01,22:50:29,Completed,227
4413,24,67,Mutton Rogan Josh,2024-09-22,21:25:33,Completed,260
4414,18,35,Chole Bhature,2024-09-18,10:32:03,Completed,525
4415,33,52,Masala Dosa,2023-10-18,21:02:43,Completed,634
4416,17,34,Pasta Alfredo,2023-01-28,19:39:36,Completed,627
4417,14,24,Mutton Rogan Josh,2024-01-18,22:15:20,Completed,631
4418,7,13,Samosa,2023-04-30,11:44:03,Completed,560
4419,5,69,Mutton Rogan Josh,2024-02-25,20:27:57,Completed,747
4420,21,29,Prawn Masala,2023-06-19,11:15:22,Completed,601
4421,8,65,Fish Curry,2023-08-03,10:52:42,Completed,383
4422,18,69,Chicken Biryani,2023-02-10,12:09:42,Completed,451
4423,10,45,Chole Bhature,2024-05-22,20:59:08,Completed,522
4424,22,38,Hyderabadi Biryani,2023-06-17,23:36:33,Completed,741
4425,7,19,Paneer Butter Masala,2023-10-16,17:43:16,Completed,732
4426,18,58,Mutton Rogan Josh,2024-01-31,10:18:11,Completed,433
4427,30,14,Butter Chicken,2024-07-14,14:43:30,Completed,262
4428,17,56,Paneer Butter Masala,2024-04-14,12:31:21,Completed,228
4429,18,45,Dal Makhani,2023-05-28,19:53:57,Completed,613
4430,29,55,Chole Bhature,2024-05-30,18:41:39,Completed,734
4431,30,61,Pasta Alfredo,2023-10-28,14:21:32,Completed,642
4432,19,9,Burger,2023-10-12,10:07:58,Completed,319
4433,14,54,Samosa,2023-01-04,21:21:38,Completed,366
4434,30,43,Fish Curry,2023-03-07,21:37:13,Completed,565
4435,16,67,Chole Bhature,2023-01-28,11:09:53,Completed,720
4436,19,38,Butter Chicken,2024-09-10,13:27:46,Completed,596
4437,8,9,Pasta Alfredo,2024-02-24,18:51:25,Completed,315
4438,16,8,Dal Makhani,2024-04-21,10:42:26,Completed,438
4439,2,41,Burger,2023-04-15,16:02:08,Completed,640
4440,20,31,Burger,2023-02-24,13:53:28,Completed,683
4441,5,69,Paneer Lababdar,2024-10-12,20:10:18,Completed,647
4442,23,54,Burger,2023-03-06,22:51:06,Completed,258
4443,14,70,Egg Curry,2023-01-15,17:34:54,Completed,750
4444,32,70,Dal Makhani,2023-02-18,16:26:04,Completed,485
4445,23,66,Pasta Alfredo,2024-06-09,16:24:14,Completed,623
4446,21,38,Paneer Butter Masala,2024-06-19,10:10:40,Completed,714
4447,12,44,Masala Dosa,2023-03-19,12:58:42,Completed,733
4448,25,56,Chole Bhature,2023-02-12,15:53:39,Completed,579
4449,20,23,Hyderabadi Biryani,2024-05-28,12:44:53,Completed,473
4450,29,5,Pasta Alfredo,2023-06-07,10:15:05,Completed,351
4451,30,12,Dal Makhani,2023-06-21,13:47:10,Completed,392
4452,28,49,Hyderabadi Biryani,2024-03-22,14:08:50,Completed,672
4453,25,18,Paneer Lababdar,2024-07-08,21:42:49,Completed,370
4454,31,19,Hyderabadi Biryani,2024-04-18,21:24:01,Completed,333
4455,1,65,Samosa,2024-05-09,17:35:14,Completed,628
4456,6,1,Paneer Lababdar,2023-07-06,20:34:14,Completed,452
4457,23,48,Butter Chicken,2023-09-06,15:57:27,Completed,377
4458,9,58,Butter Chicken,2024-10-21,21:49:02,Completed,440
4459,22,28,Pasta Alfredo,2024-06-27,15:45:37,Completed,403
4460,4,17,Dal Makhani,2024-04-18,13:47:40,Completed,354
4461,23,58,Samosa,2023-01-24,14:45:10,Completed,222
4462,10,43,Pasta Alfredo,2023-12-12,14:58:26,Completed,408
4463,29,59,Fish Curry,2023-02-09,14:06:06,Completed,668
4464,5,47,Dal Makhani,2024-08-20,16:40:50,Completed,589
4465,30,30,Hyderabadi Biryani,2024-02-05,23:50:55,Completed,569
4466,1,39,Mutton Rogan Josh,2024-06-11,20:59:57,Completed,621
4467,32,30,Burger,2023-07-11,21:11:39,Completed,346
4468,19,70,Chole Bhature,2023-12-05,15:34:29,Completed,209
4469,1,55,Samosa,2023-06-15,13:43:39,Completed,500
4470,18,21,Paneer Lababdar,2023-10-09,10:31:26,Completed,748
4471,21,27,Chicken Biryani,2023-03-29,12:45:03,Completed,430
4472,33,4,Egg Curry,2023-05-01,13:46:32,Completed,273
4473,25,19,Hyderabadi Biryani,2023-08-18,13:22:27,Completed,234
4474,21,71,Dal Makhani,2023-03-19,10:34:43,Completed,299
4475,24,28,Burger,2024-04-13,14:53:51,Completed,513
4476,26,59,Chicken Biryani,2023-05-13,20:41:28,Completed,349
4477,33,59,Paneer Butter Masala,2023-11-23,16:23:38,Completed,556
4478,30,38,Pasta Alfredo,2024-05-21,15:36:21,Completed,559
4479,24,4,Samosa,2023-12-17,15:57:41,Completed,576
4480,9,11,Butter Chicken,2023-04-28,14:32:23,Completed,256
4481,15,45,Masala Dosa,2024-12-07,15:08:47,Completed,326
4482,4,59,Samosa,2024-11-15,22:33:41,Completed,347
4483,5,51,Fish Curry,2023-11-17,11:55:04,Completed,369
4484,6,39,Prawn Masala,2024-01-19,17:18:45,Completed,507
4485,10,8,Dal Makhani,2023-07-29,10:50:51,Completed,664
4486,25,34,Butter Chicken,2023-07-27,10:32:46,Completed,324
4487,20,8,Burger,2024-01-07,20:54:15,Completed,273
4488,11,37,Samosa,2023-10-20,10:47:44,Completed,385
4489,28,30,Mutton Rogan Josh,2024-10-21,23:50:50,Completed,436
4490,6,23,Dal Makhani,2023-04-01,23:35:57,Completed,550
4491,11,46,Butter Chicken,2024-08-08,15:37:36,Completed,207
4492,19,62,Chole Bhature,2023-09-16,11:08:51,Completed,337
4493,21,39,Paneer Lababdar,2023-01-09,11:35:57,Completed,269
4494,8,27,Dal Makhani,2023-11-06,21:46:14,Completed,694
4495,24,61,Paneer Butter Masala,2023-07-26,13:38:49,Completed,622
4496,12,60,Paneer Lababdar,2024-07-13,16:05:11,Completed,424
4497,19,17,Paneer Butter Masala,2023-04-30,12:01:49,Completed,268
4498,14,65,Paneer Butter Masala,2023-08-18,10:05:18,Completed,492
4499,3,21,Chole Bhature,2024-06-22,19:03:35,Completed,720
4500,5,49,Fish Curry,2024-02-27,14:51:23,Completed,372
4501,8,14,Fish Curry,2024-08-12,23:37:02,Completed,337
4502,5,28,Burger,2023-11-25,16:35:46,Completed,276
4503,29,20,Burger,2024-03-17,23:40:25,Completed,235
4504,20,9,Samosa,2024-05-10,11:00:54,Completed,741
4505,6,15,Samosa,2024-06-02,22:48:30,Completed,216
4506,21,4,Paneer Butter Masala,2023-09-02,21:13:50,Completed,203
4507,16,35,Dal Makhani,2023-09-27,19:23:27,Completed,684
4508,5,33,Samosa,2024-06-15,17:49:25,Completed,239
4509,32,59,Pasta Alfredo,2024-12-21,12:22:45,Completed,335
4510,15,10,Prawn Masala,2024-01-22,22:47:13,Completed,583
4511,2,26,Fish Curry,2024-05-24,20:32:46,Completed,275
4512,4,41,Dal Makhani,2024-12-07,22:28:54,Completed,372
4513,25,27,Chicken Biryani,2024-03-10,16:55:29,Completed,193
4514,23,36,Paneer Lababdar,2024-09-03,23:53:25,Completed,431
4515,9,32,Burger,2024-12-07,17:03:01,Completed,290
4516,21,67,Prawn Masala,2023-01-10,22:01:37,Completed,247
4517,18,7,Hyderabadi Biryani,2024-03-06,13:15:11,Completed,485
4518,14,4,Dal Makhani,2024-02-20,15:56:34,Completed,480
4519,19,70,Egg Curry,2024-06-22,18:12:39,Completed,429
4520,30,43,Chole Bhature,2023-01-06,23:36:31,Completed,325
4521,21,70,Prawn Masala,2024-12-10,12:43:23,Completed,525
4522,18,46,Pasta Alfredo,2023-04-26,13:39:49,Completed,610
4523,2,28,Samosa,2023-11-15,18:55:10,Completed,618
4524,32,70,Hyderabadi Biryani,2023-07-31,18:45:31,Completed,585
4525,13,19,Burger,2024-06-28,10:02:16,Completed,601
4526,17,57,Pasta Alfredo,2024-06-15,14:26:26,Completed,709
4527,28,62,Egg Curry,2023-09-30,11:25:14,Completed,270
4528,9,5,Paneer Lababdar,2023-08-22,11:29:21,Completed,352
4529,29,62,Paneer Lababdar,2023-02-08,11:16:22,Completed,489
4530,1,66,Paneer Butter Masala,2023-04-24,21:49:17,Completed,261
4531,24,57,Masala Dosa,2024-07-11,11:45:19,Completed,568
4532,5,10,Paneer Lababdar,2024-07-05,16:07:06,Completed,575
4533,2,26,Samosa,2024-01-20,11:05:33,Completed,350
4534,26,3,Dal Makhani,2023-12-07,15:21:45,Completed,568
4535,23,34,Masala Dosa,2024-02-12,18:15:24,Completed,441
4536,15,64,Butter Chicken,2023-04-02,14:51:01,Completed,477
4537,18,41,Mutton Rogan Josh,2023-12-13,23:36:22,Completed,614
4538,2,2,Burger,2023-01-08,23:05:05,Completed,603
4539,9,20,Butter Chicken,2023-06-03,13:33:24,Completed,662
4540,18,17,Egg Curry,2023-04-12,20:54:46,Completed,392
4541,25,68,Burger,2024-07-01,15:42:50,Completed,512
4542,29,3,Dal Makhani,2024-08-22,13:16:01,Completed,267
4543,27,47,Chicken Biryani,2024-07-10,11:04:12,Completed,445
4544,2,31,Mutton Rogan Josh,2024-06-24,20:16:35,Completed,373
4545,31,60,Chicken Biryani,2023-01-16,21:26:11,Completed,518
4546,22,16,Mutton Rogan Josh,2023-07-05,19:22:16,Completed,576
4547,28,43,Mutton Rogan Josh,2023-05-22,23:05:47,Completed,542
4548,28,17,Butter Chicken,2023-12-18,12:32:00,Completed,294
4549,27,9,Fish Curry,2024-04-02,13:17:19,Completed,471
4550,21,24,Burger,2023-11-17,20:07:52,Completed,397
4551,15,21,Paneer Lababdar,2023-10-13,21:32:38,Completed,273
4552,3,7,Paneer Butter Masala,2024-03-31,10:29:35,Completed,308
4553,19,44,Butter Chicken,2024-02-19,11:47:47,Completed,221
4554,18,39,Hyderabadi Biryani,2023-10-16,11:44:58,Completed,357
4555,16,41,Egg Curry,2023-12-26,22:09:50,Completed,386
4556,14,62,Masala Dosa,2024-11-21,18:51:30,Completed,595
4557,32,16,Fish Curry,2023-08-02,10:58:08,Completed,513
4558,25,36,Fish Curry,2024-04-12,21:30:06,Completed,529
4559,9,9,Prawn Masala,2024-06-21,23:29:02,Completed,464
4560,5,1,Butter Chicken,2024-08-13,11:07:26,Completed,257
4561,20,52,Mutton Rogan Josh,2023-09-18,16:45:41,Completed,285
4562,33,31,Chicken Biryani,2024-08-13,17:23:51,Completed,356
4563,20,63,Burger,2024-11-17,18:58:34,Completed,369
4564,16,64,Egg Curry,2024-11-16,17:18:35,Completed,649
4565,1,8,Butter Chicken,2024-07-27,18:56:07,Completed,528
4566,16,23,Pasta Alfredo,2023-04-08,12:05:48,Completed,211
4567,11,22,Paneer Lababdar,2024-05-09,19:37:03,Completed,598
4568,26,53,Egg Curry,2023-01-20,12:34:27,Completed,388
4569,14,47,Butter Chicken,2023-03-06,16:19:25,Completed,316
4570,7,1,Prawn Masala,2023-01-15,13:43:47,Completed,189
4571,2,58,Chicken Biryani,2023-09-09,17:33:49,Completed,720
4572,33,54,Samosa,2024-12-31,21:48:27,Completed,410
4573,11,5,Butter Chicken,2024-12-24,10:36:56,Completed,420
4574,18,65,Mutton Rogan Josh,2024-08-31,12:43:44,Completed,683
4575,20,70,Butter Chicken,2024-02-24,20:11:39,Completed,535
4576,4,61,Dal Makhani,2023-10-21,20:55:17,Completed,584
4577,21,57,Masala Dosa,2024-03-13,17:25:23,Completed,271
4578,33,21,Hyderabadi Biryani,2023-04-16,17:37:17,Completed,668
4579,23,1,Prawn Masala,2023-02-11,13:19:21,Completed,332
4580,4,24,Paneer Lababdar,2023-07-03,16:39:14,Completed,401
4581,9,50,Fish Curry,2023-09-19,15:10:59,Completed,633
4582,15,31,Chicken Biryani,2024-09-18,21:48:02,Completed,444
4583,3,49,Burger,2023-12-10,11:27:32,Completed,330
4584,10,35,Butter Chicken,2024-02-14,21:30:23,Completed,308
4585,22,26,Butter Chicken,2024-10-10,19:37:01,Completed,546
4586,14,52,Egg Curry,2024-02-22,19:59:13,Completed,319
4587,32,56,Burger,2023-08-11,14:08:09,Completed,543
4588,26,21,Dal Makhani,2024-06-16,13:29:08,Completed,689
4589,12,24,Pasta Alfredo,2024-08-16,13:06:02,Completed,414
4590,31,7,Chicken Biryani,2024-07-10,21:37:19,Completed,392
4591,17,5,Burger,2024-04-01,10:17:12,Completed,418
4592,13,16,Fish Curry,2024-10-03,18:56:51,Completed,395
4593,18,47,Paneer Lababdar,2024-10-11,22:05:08,Completed,678
4594,1,35,Butter Chicken,2023-08-13,17:06:37,Completed,560
4595,8,62,Paneer Lababdar,2024-08-08,20:24:34,Completed,575
4596,19,48,Prawn Masala,2024-12-23,15:19:19,Completed,278
4597,24,63,Fish Curry,2024-12-14,18:50:14,Completed,341
4598,28,38,Chicken Biryani,2023-11-27,13:45:09,Completed,382
4599,28,67,Hyderabadi Biryani,2024-01-07,19:13:16,Completed,718
4600,14,5,Burger,2024-09-09,17:39:58,Completed,659
4601,14,28,Paneer Butter Masala,2024-12-11,15:01:15,Completed,276
4602,33,48,Dal Makhani,2024-08-18,23:43:26,Completed,551
4603,6,4,Masala Dosa,2023-12-06,10:25:27,Completed,716
4604,26,5,Paneer Lababdar,2024-10-23,17:14:19,Completed,607
4605,31,12,Prawn Masala,2023-11-01,23:36:36,Completed,618
4606,16,19,Hyderabadi Biryani,2024-08-20,15:46:39,Completed,180
4607,15,68,Pasta Alfredo,2023-07-09,14:09:54,Completed,570
4608,11,20,Paneer Butter Masala,2023-11-30,15:36:48,Completed,427
4609,29,38,Burger,2024-08-09,20:26:14,Completed,443
4610,22,37,Chicken Biryani,2023-07-25,18:36:22,Completed,472
4611,27,47,Paneer Lababdar,2024-11-09,20:23:12,Completed,661
4612,4,66,Butter Chicken,2023-08-11,10:03:09,Completed,196
4613,10,60,Burger,2024-01-25,20:24:14,Completed,539
4614,25,60,Burger,2024-12-22,23:11:10,Completed,471
4615,33,58,Mutton Rogan Josh,2024-07-31,13:38:04,Completed,580
4616,1,13,Chole Bhature,2023-05-07,10:38:00,Completed,741
4617,28,51,Egg Curry,2023-01-24,21:28:13,Completed,603
4618,20,39,Samosa,2024-04-03,22:49:35,Completed,382
4619,31,66,Pasta Alfredo,2024-09-20,15:40:17,Completed,675
4620,28,8,Dal Makhani,2024-09-23,20:01:38,Completed,687
4621,7,54,Mutton Rogan Josh,2024-12-25,20:42:23,Completed,290
4622,1,37,Pasta Alfredo,2024-05-17,23:15:45,Completed,608
4623,28,39,Mutton Rogan Josh,2024-05-20,22:13:44,Completed,732
4624,29,71,Samosa,2023-02-28,21:49:50,Completed,313
4625,33,4,Fish Curry,2023-12-06,16:27:22,Completed,746
4626,13,57,Hyderabadi Biryani,2023-11-07,21:28:28,Completed,721
4627,33,31,Butter Chicken,2023-10-08,13:52:16,Completed,224
4628,26,66,Pasta Alfredo,2024-09-25,13:32:02,Completed,341
4629,21,8,Masala Dosa,2023-09-03,10:32:55,Completed,579
4630,18,51,Dal Makhani,2024-09-14,20:10:16,Completed,485
4631,15,46,Mutton Rogan Josh,2024-06-25,16:38:21,Completed,294
4632,12,14,Fish Curry,2023-12-31,16:02:52,Completed,696
4633,29,9,Chicken Biryani,2024-06-17,18:02:13,Completed,497
4634,27,38,Paneer Lababdar,2024-03-13,10:57:19,Completed,240
4635,14,62,Paneer Lababdar,2023-09-23,17:17:29,Completed,305
4636,6,55,Paneer Butter Masala,2023-07-10,12:07:51,Completed,225
4637,16,52,Egg Curry,2023-11-17,15:35:50,Completed,694
4638,5,6,Chicken Biryani,2023-11-06,11:20:33,Completed,406
4639,14,28,Pasta Alfredo,2023-05-15,23:34:26,Completed,181
4640,7,29,Hyderabadi Biryani,2023-11-18,15:47:00,Completed,351
4641,22,62,Burger,2024-06-15,10:06:56,Completed,250
4642,12,38,Dal Makhani,2023-12-29,23:29:06,Completed,274
4643,24,8,Paneer Lababdar,2024-10-31,22:05:38,Completed,298
4644,13,52,Fish Curry,2024-01-18,10:56:22,Completed,303
4645,7,29,Prawn Masala,2024-08-13,16:34:28,Completed,693
4646,28,64,Paneer Butter Masala,2024-05-09,10:34:00,Completed,331
4647,14,21,Dal Makhani,2024-07-25,21:50:54,Completed,197
4648,32,13,Chole Bhature,2024-03-08,11:09:37,Completed,392
4649,9,10,Dal Makhani,2023-07-19,14:36:22,Completed,318
4650,3,34,Chicken Biryani,2024-11-12,10:52:13,Completed,254
4651,31,64,Pasta Alfredo,2024-06-18,18:22:24,Completed,639
4652,17,70,Chicken Biryani,2024-02-02,16:06:04,Completed,604
4653,9,5,Fish Curry,2023-08-24,10:24:37,Completed,255
4654,28,41,Butter Chicken,2024-11-20,11:10:07,Completed,747
